Quantidade,DiaDaSemana,Turno,TipoFrete,TipoTransporte,OrdemViagem,PercAtraso,Atraso
3,6,3,0,1,2,.1,0
3,6,3,0,1,3,.1,1
3,6,3,0,1,3,0,0
2,6,3,0,1,3,0,0
3,6,3,0,1,3,.1,0
1,6,3,0,1,3,.2,0
3,6,3,0,1,2,.3,0
3,6,3,0,1,3,0,0
2,6,3,0,1,3,.2,0
4,6,3,1,1,3,.1,0
1,6,3,1,1,4,.1,0
3,6,3,1,1,2,.2,0
2,6,3,1,1,4,.1,0
3,6,3,0,1,3,0,0
3,6,3,1,1,4,0,0
1,6,3,1,1,2,.3,0
3,6,3,0,1,4,0,0
3,6,3,0,1,3,0,0
3,6,3,0,1,4,.3,0
3,6,3,0,1,3,0,0
2,6,3,0,1,3,.4,1
3,6,3,0,1,3,0,0
2,6,3,0,1,4,.1,0
3,6,3,0,1,3,.7,0
3,6,3,1,1,2,.2,0
2,6,3,1,1,2,.3,0
2,6,3,1,1,6,.1,0
2,6,3,1,1,3,.3,0
3,7,3,1,1,3,.2,0
2,6,3,0,1,5,.3,0
3,2,3,1,1,4,.2,0
3,6,3,1,1,3,.2,1
1,6,3,1,1,2,.1,0
4,2,3,1,1,5,.1,0
3,6,3,1,1,3,0,0
2,7,3,1,1,3,0,0
3,7,3,1,1,1,.1,0
3,2,3,1,1,3,0,0
1,7,3,1,1,3,0,0
3,7,3,1,1,2,.2,0
4,7,3,1,1,2,0,0
1,6,3,1,1,2,0,0
3,6,3,0,1,3,.1,0
3,2,3,1,1,4,.1,0
4,6,3,1,1,4,.1,0
4,7,3,1,1,5,.1,0
1,6,3,1,1,3,.4,0
3,7,3,1,1,9,.4,0
3,2,3,1,1,10,.4,1
3,2,3,1,1,11,.4,0
2,2,3,1,1,4,.1,0
4,2,3,1,1,6,.1,0
3,2,3,1,1,3,.2,0
1,2,3,1,1,4,0,0
3,2,3,1,1,4,0,0
2,7,3,1,1,4,0,0
3,2,3,1,1,5,0,0
2,6,3,0,1,2,.3,0
1,2,3,1,1,3,0,0
1,7,3,1,1,4,0,0
1,6,3,0,1,2,.4,1
3,2,3,1,1,2,0,0
2,2,3,1,1,5,0,0
4,6,3,1,1,1,.5,0
1,6,3,1,1,3,0,0
3,7,3,1,1,3,.1,0
4,7,3,1,1,2,0,0
3,2,3,1,1,4,0,0
3,6,3,1,1,2,.5,1
2,7,3,1,1,3,.1,0
2,7,3,1,1,3,.4,0
3,6,3,1,1,2,.7,0
3,6,3,1,1,3,.1,0
1,7,3,1,1,2,0,0
1,7,3,1,1,3,0,0
1,7,3,1,1,4,0,0
4,6,3,1,1,2,.2,1
2,7,3,1,1,5,.1,0
3,6,3,0,1,5,0,0
4,2,3,1,1,2,.2,0
3,2,3,1,1,3,.1,0
2,7,3,1,1,3,0,0
1,2,3,1,1,3,0,0
3,2,3,1,1,2,0,0
4,7,3,1,1,2,0,0
4,7,3,1,1,2,0,0
3,2,3,1,1,4,.2,0
4,7,3,1,1,5,.1,0
4,2,3,1,1,6,.1,0
1,7,3,1,1,2,0,0
2,7,3,1,1,1,.1,0
3,7,3,1,1,5,0,0
3,7,3,0,1,6,0,0
3,7,3,0,1,7,0,0
2,7,3,1,1,2,.3,0
3,7,3,1,1,3,.7,0
3,2,3,1,1,3,.1,0
4,2,3,1,1,2,0,0
3,2,3,1,1,3,0,0
1,2,3,1,1,2,.2,0
3,7,3,1,1,1,.3,0
2,2,3,1,1,1,.1,0
3,7,3,1,1,8,.2,0
2,7,3,1,1,3,0,0
2,7,3,1,1,4,0,0
2,2,3,1,1,4,0,0
3,2,3,1,1,4,0,0
2,7,3,0,1,3,0,0
2,7,3,0,1,3,0,0
3,7,3,0,1,4,.1,0
2,7,3,0,1,5,0,0
3,7,3,0,1,4,0,0
3,7,3,0,1,4,.2,0
2,7,3,0,1,6,.3,0
3,7,3,0,1,3,0,0
3,7,3,0,1,3,.3,1
2,7,3,0,1,4,0,0
3,7,3,0,1,7,0,0
3,7,3,0,1,3,.8,0
3,7,3,0,1,6,0,0
3,7,3,0,1,4,.1,0
3,7,3,0,1,4,.2,1
3,7,3,0,1,3,0,0
4,7,3,1,1,1,0,0
2,2,3,1,1,4,0,0
2,3,3,1,1,5,0,0
1,7,3,1,1,2,.3,0
1,7,3,1,1,1,.3,1
2,7,3,1,1,3,.1,0
1,7,3,1,1,5,.1,0
1,7,3,1,1,6,.1,1
3,7,3,0,1,5,.1,0
3,7,3,0,1,20,0,0
3,7,3,0,1,4,.1,0
3,7,3,0,1,4,0,0
2,7,3,0,1,4,.4,1
3,7,3,0,1,5,.3,0
3,7,3,0,1,3,0,0
3,7,3,0,1,4,.1,0
3,7,3,0,1,4,0,0
3,7,3,0,1,4,0,0
3,7,3,0,1,3,.1,1
3,7,3,0,1,4,0,0
3,7,3,0,1,4,0,0
2,7,3,1,1,5,.3,0
2,7,3,0,1,3,.6,1
3,7,3,1,1,3,.2,0
3,7,3,1,1,3,.2,0
2,7,3,1,1,7,.1,0
2,7,3,1,1,8,.1,0
3,7,3,0,1,3,.1,0
3,7,3,0,1,2,.2,1
3,7,3,0,1,4,.2,0
2,7,3,1,1,9,.1,0
6,7,3,1,1,3,0,0
1,7,3,0,1,3,.4,0
5,7,3,1,1,4,0,0
2,2,3,1,1,2,0,0
3,7,3,1,1,5,.2,1
4,7,3,1,1,6,.1,0
1,2,3,1,1,2,0,0
2,2,3,0,1,6,.3,0
1,2,3,1,1,4,0,0
3,7,3,1,1,2,0,0
3,2,3,0,1,8,0,0
3,2,3,0,1,7,0,0
3,2,3,0,1,6,.2,1
3,2,3,0,1,3,.1,0
3,2,3,0,1,4,0,0
3,2,3,0,1,4,.8,1
3,2,3,1,1,3,0,0
3,2,3,0,1,9,0,0
3,2,3,0,1,5,.1,0
3,2,3,0,1,4,0,0
2,2,3,0,1,6,0,0
2,2,3,0,1,4,.6,1
2,2,3,0,1,7,.3,1
3,2,3,0,1,5,.2,0
4,2,3,1,1,1,.2,0
3,2,3,0,1,2,0,0
2,2,3,0,1,3,.3,0
3,2,3,0,1,2,.3,0
2,2,3,0,1,4,.6,0
3,2,3,0,1,2,0,0
2,2,3,0,1,5,0,0
3,2,3,0,1,4,0,0
2,2,3,0,1,4,0,0
3,2,3,0,1,5,.2,0
2,2,3,0,1,4,0,0
3,2,3,0,1,5,0,0
3,2,3,0,1,4,.1,0
4,2,3,1,1,3,0,0
3,2,3,0,1,5,.1,0
3,2,3,1,1,4,.1,0
2,2,3,1,1,4,0,0
2,2,3,1,1,4,.1,0
2,2,3,1,1,5,0,0
3,2,3,1,1,4,.2,0
2,2,3,1,1,3,.1,0
3,2,3,1,1,5,.2,0
2,2,3,1,1,3,0,0
2,2,3,1,1,7,.1,0
4,2,3,1,1,3,.2,0
4,2,3,1,1,5,.1,0
4,2,3,1,1,4,.4,0
3,2,3,1,1,2,.2,0
3,2,3,1,1,10,.2,1
3,2,3,1,1,4,.2,0
2,2,3,1,1,1,0,0
2,2,3,1,1,3,0,0
2,2,3,1,1,5,.1,0
2,2,3,1,1,6,.3,0
3,2,3,1,1,2,0,0
4,2,3,1,1,7,.1,0
2,2,3,1,1,3,0,0
2,2,3,1,1,1,0,0
3,2,3,0,1,5,0,0
3,2,3,0,1,8,0,0
3,2,3,0,1,5,0,0
3,2,3,0,1,5,0,0
3,2,3,0,1,4,0,0
3,2,3,0,1,6,.3,0
2,2,3,0,1,6,.4,0
3,2,3,1,1,4,.2,0
2,2,3,1,1,4,.3,0
2,2,3,1,1,5,.3,0
2,2,3,1,1,10,.1,0
3,2,3,1,1,4,.1,0
2,2,3,1,1,11,.1,0
1,2,3,1,1,5,0,0
5,2,3,1,1,5,0,1
2,3,3,1,1,5,0,0
3,2,3,0,1,5,0,0
3,3,3,1,1,2,.1,0
1,2,3,1,1,7,.1,0
4,2,3,1,1,2,0,0
5,3,3,1,1,6,0,0
3,3,3,1,1,5,.1,0
2,3,3,1,1,2,.2,0
4,3,3,1,1,7,0,0
3,2,3,1,1,5,.2,1
3,2,3,0,1,4,0,0
1,3,3,1,1,5,0,0
1,2,3,1,1,4,.4,1
5,3,3,1,1,1,.1,0
3,2,3,0,1,5,.1,0
3,3,3,1,1,12,.4,0
1,3,3,1,1,5,0,0
3,3,3,1,1,13,.4,0
1,2,3,0,1,4,.2,1
3,3,3,1,1,3,0,0
3,3,3,1,1,2,0,0
1,2,3,1,1,5,.3,0
1,2,3,1,1,2,.4,0
3,2,3,0,1,3,.3,0
4,2,3,1,1,3,.2,0
3,2,3,1,1,4,.7,0
3,2,3,1,1,4,.9,1
3,2,3,0,1,4,.1,0
3,3,3,1,1,4,.1,0
3,2,3,1,1,3,.2,0
3,3,3,1,1,4,0,0
3,2,3,1,1,6,.2,0
3,2,3,1,1,4,.5,0
1,3,3,1,1,3,.4,1
2,2,3,1,1,2,0,0
3,2,3,1,1,2,.1,1
2,3,3,1,1,6,.1,0
1,3,3,1,1,8,.1,0
3,3,3,1,1,6,0,0
3,3,3,1,1,6,0,0
3,3,3,1,1,5,0,0
4,2,3,1,1,1,0,0
3,2,3,1,1,1,0,0
3,3,3,1,1,4,0,0
2,2,3,1,1,3,.3,1
4,2,3,1,1,2,.2,1
3,3,3,1,1,1,0,0
4,3,3,1,1,1,0,0
4,3,3,1,1,2,.2,1
2,2,3,0,1,5,.2,0
2,3,3,1,1,4,0,0
2,3,3,1,1,2,0,0
3,3,3,1,1,5,.1,0
3,3,3,1,1,1,0,0
2,3,3,1,1,4,0,0
3,3,3,1,1,3,0,0
4,3,3,1,1,4,.1,0
2,3,3,1,1,6,0,0
4,3,3,1,1,1,0,0
2,3,3,1,1,4,.1,0
4,3,3,1,1,4,0,0
2,5,3,1,1,6,0,0
3,3,3,1,1,8,0,0
3,3,3,1,1,6,0,0
3,4,3,1,1,7,0,0
3,4,3,1,1,10,0,0
3,3,3,0,1,6,.1,0
2,3,3,0,1,6,0,0
3,3,3,0,1,6,.2,0
3,3,3,0,1,5,0,0
3,3,3,0,1,4,0,0
3,3,3,0,1,5,.8,1
3,3,3,0,1,4,.2,1
3,3,3,0,1,5,0,0
2,3,3,0,1,3,.3,0
3,3,3,0,1,5,.1,0
3,3,3,0,1,3,0,0
2,3,3,0,1,8,.3,1
3,3,3,0,1,6,.1,0
3,3,3,0,1,5,0,0
3,3,3,0,1,5,.1,0
3,3,3,0,1,5,0,0
2,3,3,0,1,5,.6,1
3,3,3,0,1,7,0,0
3,3,3,0,1,3,.1,0
2,3,3,0,1,6,0,0
2,3,3,0,1,5,0,0
3,3,3,0,1,7,.1,0
2,3,3,0,1,5,.6,0
2,3,3,0,1,7,.3,1
2,4,3,1,1,4,0,0
2,4,3,1,1,5,0,0
2,3,3,1,1,4,.1,0
3,3,3,1,1,1,0,0
3,3,3,1,1,5,.2,0
4,3,3,1,1,8,.1,1
2,3,3,1,1,6,.1,0
2,3,3,1,1,7,.3,1
2,3,3,1,1,1,0,0
1,3,3,1,1,1,0,0
1,3,3,1,1,1,0,0
2,3,3,1,1,2,0,0
2,3,3,1,1,1,0,0
1,3,3,1,1,2,.1,0
1,3,3,1,1,1,.2,0
4,3,3,1,1,1,.1,0
3,3,3,0,1,9,0,0
3,3,3,0,1,5,0,0
3,3,3,0,1,6,0,0
3,3,3,0,1,6,0,0
3,3,3,0,1,3,.2,0
3,3,3,0,1,7,.3,1
3,3,3,0,1,6,0,0
2,3,3,0,1,7,.4,0
3,3,3,0,1,6,.1,1
3,3,3,1,1,1,0,0
3,3,3,1,1,2,.1,0
3,3,3,1,1,5,.2,0
3,3,3,1,1,4,.2,0
2,3,3,1,1,12,.1,0
1,3,3,1,1,3,0,0
3,4,3,1,1,6,.2,0
4,3,3,1,1,1,1,1
4,4,3,1,1,7,.1,0
4,3,3,1,1,2,.2,0
2,4,3,1,1,4,0,0
2,4,3,1,1,4,0,0
4,3,3,1,1,6,.1,0
3,4,3,1,1,5,0,0
3,4,3,1,1,5,0,0
2,3,3,0,1,4,0,0
6,3,3,1,1,4,0,0
2,3,3,0,1,6,.2,1
2,4,3,1,1,3,0,0
1,3,3,1,1,3,0,0
1,4,3,1,1,6,0,0
3,4,3,1,1,3,0,0
3,4,3,1,1,6,.1,0
3,4,3,1,1,4,0,0
1,4,3,1,1,6,0,0
3,4,3,1,1,4,.1,0
3,4,3,1,1,8,.4,0
1,3,3,1,1,5,.4,1
4,4,3,1,1,1,0,0
4,4,3,1,1,1,.5,1
2,4,3,1,1,5,.1,0
2,4,3,1,1,1,.1,0
3,4,3,1,1,14,.4,1
3,4,3,1,1,15,.4,1
1,3,3,1,1,3,.2,0
3,3,3,1,1,7,.2,1
1,3,3,1,1,1,0,0
3,3,3,1,1,4,.2,0
3,3,3,1,1,5,.5,1
2,4,3,1,1,6,0,0
3,3,3,1,1,7,.2,0
3,3,3,1,1,5,.9,1
1,3,3,0,1,4,.4,1
3,4,3,1,1,4,0,0
1,4,3,1,1,1,0,0
5,4,3,1,1,7,0,0
2,4,3,1,1,7,.1,0
3,4,3,1,1,7,.2,0
2,4,3,1,1,5,0,0
3,4,3,1,1,7,0,0
3,4,3,1,1,6,0,0
3,4,3,1,1,7,0,0
3,5,3,1,1,6,0,0
3,4,3,1,1,5,.2,0
4,4,3,1,1,3,0,0
3,4,3,1,1,3,.1,0
1,4,3,1,1,2,0,0
1,4,3,1,1,3,0,0
1,4,3,1,1,3,0,0
2,3,3,1,1,1,0,0
3,4,3,1,1,5,.1,0
3,4,3,1,1,4,0,0
4,4,3,1,1,7,.1,0
2,4,3,1,1,7,0,0
2,4,3,1,1,5,0,0
4,4,3,1,1,4,.2,1
3,4,3,1,1,3,.2,0
4,4,3,1,1,5,.4,1
3,3,3,1,1,1,0,0
3,5,3,1,1,11,0,0
2,4,3,1,1,8,.3,0
2,4,3,1,1,2,0,0
1,4,3,1,1,3,.1,0
3,4,3,0,1,6,.2,0
2,4,3,1,1,7,.1,0
4,4,3,1,1,2,.1,0
3,4,3,0,1,6,0,0
3,4,3,0,1,4,.3,1
3,4,3,0,1,10,0,1
2,4,3,0,1,4,.3,0
3,4,3,0,1,4,.3,1
3,4,3,0,1,3,0,0
2,4,3,0,1,3,.4,0
3,4,3,0,1,5,.2,1
3,4,3,1,1,6,.2,0
3,4,3,0,1,8,0,0
2,4,3,0,1,5,0,0
3,4,3,0,1,6,0,0
3,4,3,0,1,6,.1,0
2,4,3,0,1,6,.6,0
3,4,3,0,1,11,0,0
1,4,3,0,1,5,.4,1
2,4,3,0,1,6,0,0
3,4,3,0,1,3,.3,0
2,4,3,0,1,4,.3,0
2,4,3,0,1,7,0,0
2,4,3,0,1,4,.2,0
3,4,3,0,1,8,.1,0
2,4,3,0,1,7,0,0
3,4,3,0,1,6,0,0
3,4,3,0,1,5,.1,0
1,4,3,1,1,2,.3,0
3,4,3,0,1,6,0,0
3,4,3,1,1,5,.1,0
1,4,3,1,1,9,.1,1
3,4,3,0,1,8,0,0
3,4,3,0,1,11,0,0
3,4,3,0,1,7,.1,0
3,4,3,0,1,5,0,0
3,4,3,0,1,7,0,0
2,4,3,0,1,8,.4,0
3,4,3,1,1,6,.2,0
3,4,3,1,1,3,.1,0
3,4,3,1,1,2,0,0
2,4,3,1,1,13,.1,0
1,4,3,1,1,4,0,0
3,5,3,1,1,7,.2,0
2,4,3,1,1,8,.1,1
4,4,3,1,1,2,0,0
4,5,3,1,1,8,.1,1
1,4,3,1,1,4,0,0
2,5,3,1,1,4,0,0
3,5,3,1,1,5,0,0
4,4,3,1,1,1,.4,0
1,4,3,1,1,3,.3,0
2,5,3,1,1,1,0,0
1,5,3,1,1,6,0,0
2,4,3,0,1,5,0,0
3,4,3,0,1,4,.2,0
2,5,3,1,1,5,.4,1
3,4,3,1,1,1,0,0
4,4,3,1,1,3,0,0
3,5,3,1,1,15,.2,0
2,5,3,1,1,5,0,0
3,5,3,1,1,16,.4,1
3,5,3,1,1,17,.4,0
1,5,3,1,1,7,0,0
6,7,3,1,1,1,0,0
3,4,3,1,1,1,.1,0
3,4,3,1,1,3,.2,0
3,5,3,1,1,5,0,0
3,4,3,1,1,6,.5,1
3,4,3,1,1,5,.7,1
4,4,3,1,1,4,.2,0
1,4,3,0,1,5,.2,1
6,4,3,1,1,5,0,0
2,5,3,1,1,5,0,0
4,5,3,1,1,3,.2,0
4,5,3,1,1,3,.2,0
4,5,3,1,1,3,0,0
3,5,3,1,1,7,0,0
2,5,3,1,1,8,.1,1
3,5,3,1,1,8,0,0
3,5,3,1,1,5,0,0
3,5,3,1,1,4,0,0
4,5,3,1,1,3,0,0
2,4,3,1,1,9,.3,0
3,6,3,1,1,7,0,0
3,5,3,1,1,6,.1,0
4,5,3,1,1,4,0,0
1,5,3,1,1,6,.4,1
2,5,3,1,1,5,.1,0
3,5,3,1,1,2,0,0
3,6,3,1,1,8,.2,0
4,5,3,1,1,1,0,0
4,5,3,1,1,1,0,0
2,5,3,1,1,2,0,0
1,5,3,1,1,4,.1,0
2,6,3,1,1,7,0,0
4,5,3,1,1,5,.1,0
2,5,3,1,1,9,0,0
2,5,3,1,1,8,0,0
2,5,3,1,1,6,0,0
2,5,3,1,1,6,0,0
3,5,3,1,1,5,0,0
5,5,3,1,1,8,0,0
4,5,3,1,1,3,.1,0
3,5,3,1,1,8,.2,0
3,6,3,1,1,12,0,0
1,5,3,1,1,4,0,0
1,5,3,1,1,3,.2,0
4,5,3,1,1,5,.2,0
4,5,3,1,1,8,.1,0
3,5,3,1,1,4,.2,1
2,5,3,0,1,5,.2,0
3,5,3,0,1,4,.1,0
3,5,3,0,1,5,0,0
2,5,3,0,1,6,0,0
3,5,3,0,1,6,.1,0
3,5,3,0,1,4,0,0
3,5,3,0,1,7,.1,0
3,5,3,0,1,7,.2,0
3,5,3,0,1,7,.2,1
3,5,3,0,1,6,0,0
2,5,3,0,1,4,.4,0
3,5,3,0,1,9,0,0
1,5,3,1,1,4,.3,0
3,5,3,0,1,6,.1,0
3,5,3,0,1,6,.2,0
3,5,3,0,1,4,.1,0
2,5,3,0,1,7,0,0
3,5,3,0,1,9,.1,0
1,5,3,0,1,6,.4,0
3,5,3,0,1,6,.8,1
3,5,3,0,1,7,.1,0
2,5,3,0,1,8,0,0
2,5,3,1,1,3,0,0
2,5,3,0,1,8,0,0
3,5,3,0,1,8,0,0
3,5,3,0,1,10,.1,0
2,5,3,0,1,7,.2,0
3,5,3,0,1,6,.1,0
3,5,3,0,1,7,.1,0
1,5,3,1,1,2,0,0
3,5,3,0,1,8,0,0
3,5,3,0,1,13,0,0
2,5,3,1,1,4,.4,0
1,5,3,1,1,5,.2,0
3,5,3,0,1,7,0,0
3,5,3,0,1,24,0,0
3,5,3,0,1,5,.1,0
3,5,3,0,1,6,.2,0
3,5,3,0,1,6,0,0
3,5,3,0,1,8,.3,0
2,5,3,1,1,14,.1,0
2,5,3,1,1,6,.3,0
2,5,3,1,1,15,.1,0
3,5,3,1,1,8,0,1
2,5,3,0,1,6,.6,1
1,5,3,1,1,5,0,0
1,5,3,0,1,6,.2,1
4,6,3,1,1,7,.1,0
4,6,3,1,1,9,.1,0
3,5,3,0,1,8,0,0
1,6,3,1,1,8,0,0
2,5,3,1,1,7,0,0
3,6,3,1,1,7,.1,0
2,6,3,1,1,9,.1,0
3,5,3,0,1,8,0,0
1,5,3,1,1,6,0,0
4,5,3,1,1,2,.4,0
4,5,3,1,1,1,.1,0
3,6,3,1,1,3,.1,0
4,6,3,1,1,2,0,0
3,6,3,1,1,5,0,0
3,5,3,1,1,6,.2,0
1,5,3,1,1,5,0,0
2,6,3,1,1,6,0,0
3,6,3,1,1,4,0,0
3,6,3,1,1,5,0,0
4,5,3,1,1,3,0,0
4,6,3,1,1,6,.5,0
4,5,3,1,1,4,.1,0
1,6,3,1,1,1,0,0
3,6,3,1,1,10,.4,1
2,5,3,0,1,9,.3,0
1,6,3,1,1,5,0,0
3,5,3,0,1,5,.3,0
2,6,3,1,1,6,.1,0
2,7,3,1,1,7,.1,0
2,6,3,1,1,7,0,0
5,5,3,1,1,9,0,0
3,6,3,1,1,9,0,0
3,5,3,1,1,6,.1,1
3,6,3,1,1,6,0,0
1,5,3,1,1,4,0,0
3,6,3,1,1,8,0,0
2,5,3,1,1,6,.1,0
3,6,3,1,1,18,.4,1
3,6,3,1,1,19,.4,0
1,5,3,1,1,5,0,0
3,5,3,1,1,7,.2,1
3,6,3,1,1,6,0,0
3,6,3,1,1,6,0,0
3,5,3,0,1,9,.1,0
3,6,3,1,1,7,.1,0
3,5,3,1,1,8,.2,0
3,5,3,1,1,4,.2,0
1,5,3,1,1,7,0,0
1,5,3,1,1,4,0,0
2,6,3,1,1,4,.1,0
3,5,3,1,1,6,.2,1
2,6,3,1,1,3,0,0
3,6,3,1,1,4,.1,0
2,6,3,1,1,3,0,0
3,5,3,1,1,2,.1,0
3,5,3,1,1,6,.7,1
3,5,3,1,1,8,.2,0
3,5,3,1,1,5,.2,1
2,6,3,1,1,5,0,0
1,6,3,1,1,1,0,0
2,6,3,1,1,1,0,0
2,6,3,1,1,2,.1,1
1,6,3,1,1,5,0,0
4,6,3,1,1,5,0,0
3,6,3,1,1,2,0,0
2,7,3,1,1,5,0,0
4,6,3,1,1,3,0,0
3,2,3,1,1,18,.2,0
2,6,3,1,1,3,0,0
2,6,3,1,1,5,.4,0
4,6,3,1,1,5,.1,1
2,6,3,1,1,4,.3,0
1,6,3,1,1,5,.1,0
4,6,3,1,1,2,0,0
1,6,3,1,1,4,0,0
4,6,3,1,1,3,.4,0
4,6,3,1,1,2,.1,0
4,6,3,1,1,9,.1,0
4,6,3,1,1,6,.2,0
2,6,3,1,1,9,0,0
4,6,3,1,1,6,.4,1
2,6,3,1,1,6,.1,0
2,6,3,1,1,7,0,0
5,6,3,1,1,10,0,0
3,7,3,1,1,9,0,0
1,6,3,1,1,4,.1,0
2,6,3,0,1,7,0,0
3,6,3,0,1,10,0,0
3,6,3,0,1,6,0,0
3,6,3,0,1,7,0,0
3,6,3,0,1,7,0,0
3,6,3,0,1,4,.3,0
3,6,3,0,1,7,0,0
3,6,3,0,1,8,.1,0
2,6,3,0,1,7,.6,1
1,6,3,1,1,1,.3,0
3,6,3,0,1,5,.1,0
3,6,3,0,1,12,0,0
3,6,3,0,1,9,.1,0
3,6,3,0,1,4,0,0
3,6,3,0,1,8,.1,0
3,6,3,0,1,13,0,0
3,6,3,0,1,7,.1,0
3,6,3,0,1,7,.2,0
3,6,3,0,1,11,.1,0
2,6,3,0,1,5,.4,0
2,6,3,0,1,7,0,0
3,6,3,0,1,9,0,0
3,6,3,0,1,12,.1,0
3,6,3,0,1,7,.1,0
2,6,3,1,1,4,0,0
3,6,3,0,1,8,.2,1
3,6,3,0,1,5,.3,0
3,6,3,0,1,7,.8,1
2,6,3,0,1,9,0,0
3,6,3,0,1,7,.2,0
2,6,3,0,1,5,.3,0
3,6,3,0,1,7,.1,0
2,6,3,1,1,4,0,0
3,6,3,0,1,8,.1,0
2,6,3,0,1,8,.2,0
1,6,3,0,1,7,.4,1
3,6,3,0,1,6,0,0
3,6,3,0,1,6,.3,1
4,6,3,1,1,4,0,0
3,6,3,0,1,10,0,0
3,6,3,0,1,9,0,0
3,6,3,0,1,7,.2,0
3,6,3,0,1,9,.3,0
2,6,3,0,1,10,.4,0
3,6,3,0,1,10,.1,0
3,6,3,0,1,9,.1,0
3,6,3,0,1,14,0,0
3,6,3,0,1,7,0,0
3,6,3,0,1,9,0,0
3,6,3,0,1,9,0,0
3,6,3,0,1,8,0,0
3,6,3,0,1,5,0,0
3,6,3,0,1,5,.2,0
3,6,3,0,1,7,0,0
1,6,3,1,1,3,.2,0
3,6,3,1,1,4,.1,0
3,6,3,1,1,3,0,0
2,6,3,1,1,16,.1,0
2,6,3,1,1,7,.3,1
1,6,3,1,1,7,.2,0
3,2,3,1,1,1,0,0
3,7,3,1,1,2,0,0
6,6,3,1,1,6,0,0
3,7,3,1,1,5,.3,0
3,2,3,1,1,8,0,0
4,2,3,1,1,6,.2,0
4,2,3,1,1,1,.2,0
2,6,3,1,1,10,.3,0
2,6,3,1,1,9,.1,0
3,2,3,1,1,3,.2,0
3,6,3,0,1,6,.1,0
2,6,3,1,1,11,.3,0
2,6,3,0,1,8,0,1
2,6,3,1,1,10,.1,1
3,6,3,1,1,2,0,0
3,6,3,1,1,7,.2,0
1,6,3,1,1,3,.3,0
3,2,3,1,1,7,0,0
3,6,3,0,1,11,.1,0
1,7,3,1,1,7,0,0
1,2,3,1,1,8,0,0
3,6,3,0,1,9,0,0
1,6,3,1,1,7,0,0
3,6,3,1,1,3,0,0
3,6,3,1,1,7,.1,0
1,6,3,1,1,5,0,0
2,6,3,1,1,4,.3,0
2,7,3,1,1,6,0,0
4,2,3,1,1,12,.1,0
2,6,3,1,1,1,.2,0
2,7,3,1,1,4,.2,0
3,2,3,1,1,6,0,0
4,7,3,1,1,10,.1,0
2,7,3,1,1,6,0,0
3,2,3,1,1,7,0,0
1,6,3,1,1,7,.4,0
4,7,3,1,1,6,0,0
1,6,3,1,1,1,0,0
1,2,3,1,1,9,0,0
2,2,3,1,1,5,.1,0
3,7,3,1,1,20,.4,0
3,2,3,1,1,21,.4,1
3,2,3,1,1,22,.4,0
3,6,3,1,1,3,.1,0
2,6,3,0,1,8,.3,0
1,2,3,1,1,3,0,0
3,2,3,1,1,5,0,0
2,7,3,1,1,6,.4,1
2,7,3,1,1,10,.1,1
4,7,3,1,1,3,0,0
1,7,3,1,1,13,.1,0
1,7,3,1,1,14,.1,0
1,6,3,1,1,5,0,0
3,2,3,1,1,1,0,0
4,7,3,1,1,4,.2,0
3,2,3,1,1,8,.1,0
2,2,3,1,1,9,.1,0
4,7,3,1,1,1,0,0
2,7,3,1,1,10,0,0
2,7,3,1,1,7,.1,0
3,2,3,1,1,8,.1,0
2,7,3,1,1,9,0,0
3,6,3,1,1,6,.2,1
3,2,3,1,1,8,.2,0
4,7,3,1,1,5,0,0
2,2,3,1,1,4,0,0
3,2,3,1,1,3,0,0
4,2,3,1,1,4,0,0
3,6,3,1,1,9,.2,0
2,6,3,1,1,4,0,0
3,6,3,1,1,9,.2,0
2,7,3,1,1,11,.1,0
2,7,3,1,1,4,0,0
1,6,3,1,1,4,.3,0
4,7,3,1,1,7,.2,0
1,7,3,1,1,4,.2,0
4,7,3,1,1,3,0,0
4,7,3,1,1,4,.4,0
4,7,3,1,1,6,.1,0
2,2,3,1,1,8,0,0
5,7,3,1,1,11,0,0
3,2,3,1,1,6,.1,0
3,2,3,1,1,10,0,0
2,7,3,0,1,8,0,0
3,7,3,0,1,9,.2,0
3,7,3,0,1,8,.1,0
2,7,3,0,1,10,0,0
3,7,3,0,1,8,.1,0
3,7,3,0,1,8,.2,0
3,7,3,0,1,5,0,0
2,7,3,0,1,6,.4,0
2,7,3,0,1,7,.2,0
2,7,3,0,1,8,0,0
2,7,3,0,1,8,0,0
3,7,3,0,1,11,0,0
3,7,3,0,1,5,0,0
3,7,3,0,1,5,.3,0
